STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN020040900,"MADRAS MINAMBAKKAM, IN",15-07-2016,,88,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",16-07-2016,,87,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",17-07-2016,,85,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-07-2016,1.42,85,95,74
IN020040900,"MADRAS MINAMBAKKAM, IN",19-07-2016,0.35,83,96,75
IN020040900,"MADRAS MINAMBAKKAM, IN",20-07-2016,0.28,85,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",21-07-2016,0,85,91,78
IN020040900,"MADRAS MINAMBAKKAM, IN",22-07-2016,0,85,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",23-07-2016,0,85,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",24-07-2016,,87,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",25-07-2016,,85,95,78
IN020040900,"MADRAS MINAMBAKKAM, IN",26-07-2016,0,85,93,76
IN020040900,"MADRAS MINAMBAKKAM, IN",27-07-2016,,85,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",28-07-2016,0,86,,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-07-2016,0.12,85,95,74
IN020040900,"MADRAS MINAMBAKKAM, IN",30-07-2016,0,83,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",31-07-2016,0.16,85,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",01-08-2016,0,85,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",02-08-2016,0,87,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",03-08-2016,0,88,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",04-08-2016,,89,97,81
IN020040900,"MADRAS MINAMBAKKAM, IN",05-08-2016,,89,97,83
IN020040900,"MADRAS MINAMBAKKAM, IN",06-08-2016,,90,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",07-08-2016,,90,99,82
IN020040900,"MADRAS MINAMBAKKAM, IN",08-08-2016,0.01,89,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",09-08-2016,0.04,87,100,80
IN020040900,"MADRAS MINAMBAKKAM, IN",10-08-2016,0.2,88,99,78
IN020040900,"MADRAS MINAMBAKKAM, IN",11-08-2016,0.02,89,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",12-08-2016,0,89,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",13-08-2016,0,87,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-08-2016,0.12,89,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",15-08-2016,0,91,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",16-08-2016,,91,100,82
IN020040900,"MADRAS MINAMBAKKAM, IN",17-08-2016,,90,100,81
IN020040900,"MADRAS MINAMBAKKAM, IN",18-08-2016,,89,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",19-08-2016,,89,101,81
IN020040900,"MADRAS MINAMBAKKAM, IN",20-08-2016,,90,101,80
IN020040900,"MADRAS MINAMBAKKAM, IN",21-08-2016,,89,101,80
IN020040900,"MADRAS MINAMBAKKAM, IN",22-08-2016,,89,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-08-2016,0.01,87,100,77
IN020040900,"MADRAS MINAMBAKKAM, IN",24-08-2016,0.08,88,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",25-08-2016,0,86,101,80
IN020040900,"MADRAS MINAMBAKKAM, IN",26-08-2016,0.02,83,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-08-2016,0.55,83,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",28-08-2016,0.55,85,92,77
IN020040900,"MADRAS MINAMBAKKAM, IN",29-08-2016,0.02,85,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",30-08-2016,0,82,,
IN020040900,"MADRAS MINAMBAKKAM, IN",31-08-2016,1.1,83,95,74
IN020040900,"MADRAS MINAMBAKKAM, IN",01-09-2016,0,84,,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-09-2016,1.02,85,97,74
IN020040900,"MADRAS MINAMBAKKAM, IN",03-09-2016,0,84,96,77
IN020040900,"MADRAS MINAMBAKKAM, IN",04-09-2016,1.3,85,92,74
IN020040900,"MADRAS MINAMBAKKAM, IN",05-09-2016,0,86,92,79
IN020040900,"MADRAS MINAMBAKKAM, IN",06-09-2016,,87,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",07-09-2016,0.01,87,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",08-09-2016,0,87,97,77
IN020040900,"MADRAS MINAMBAKKAM, IN",09-09-2016,0.01,86,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",10-09-2016,0.2,85,,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-09-2016,2.09,84,97,75
IN020040900,"MADRAS MINAMBAKKAM, IN",12-09-2016,0,84,89,77
IN020040900,"MADRAS MINAMBAKKAM, IN",13-09-2016,0,85,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",14-09-2016,0,82,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-09-2016,0.04,85,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",16-09-2016,1.1,84,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",17-09-2016,1.06,83,95,73
IN020040900,"MADRAS MINAMBAKKAM, IN",18-09-2016,0,87,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",19-09-2016,0,87,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",20-09-2016,0.03,82,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-09-2016,0.24,83,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",22-09-2016,0.04,87,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",23-09-2016,0.03,88,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",24-09-2016,0,88,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",25-09-2016,,88,96,79
IN020040900,"MADRAS MINAMBAKKAM, IN",26-09-2016,0,88,,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-09-2016,0,86,97,78
IN020040900,"MADRAS MINAMBAKKAM, IN",28-09-2016,0,81,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-09-2016,3.03,82,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",30-09-2016,0.02,85,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",01-10-2016,0,87,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",02-10-2016,,86,95,79
IN020040900,"MADRAS MINAMBAKKAM, IN",03-10-2016,,85,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",04-10-2016,,86,93,78
IN020040900,"MADRAS MINAMBAKKAM, IN",05-10-2016,,87,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",06-10-2016,,88,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",07-10-2016,,87,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",08-10-2016,,87,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",09-10-2016,,86,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",10-10-2016,0.08,87,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",11-10-2016,0,86,96,77
IN020040900,"MADRAS MINAMBAKKAM, IN",12-10-2016,0.02,87,95,79
IN020040900,"MADRAS MINAMBAKKAM, IN",13-10-2016,0,86,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",14-10-2016,,85,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",15-10-2016,,84,94,76
IN020040900,"MADRAS MINAMBAKKAM, IN",16-10-2016,,84,95,75
IN020040900,"MADRAS MINAMBAKKAM, IN",17-10-2016,,83,94,75
IN020040900,"MADRAS MINAMBAKKAM, IN",18-10-2016,,84,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",19-10-2016,,84,95,74
IN020040900,"MADRAS MINAMBAKKAM, IN",20-10-2016,,84,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-10-2016,,84,94,75
IN020040900,"MADRAS MINAMBAKKAM, IN",22-10-2016,,84,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-10-2016,,83,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",24-10-2016,,83,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",25-10-2016,,82,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-10-2016,,84,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",27-10-2016,,83,95,74
IN020040900,"MADRAS MINAMBAKKAM, IN",28-10-2016,,85,94,76
IN020040900,"MADRAS MINAMBAKKAM, IN",29-10-2016,,84,93,78
IN020040900,"MADRAS MINAMBAKKAM, IN",30-10-2016,0.01,81,93,76
IN020040900,"MADRAS MINAMBAKKAM, IN",31-10-2016,0.12,83,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",01-11-2016,0.01,82,92,75
IN020040900,"MADRAS MINAMBAKKAM, IN",02-11-2016,0.24,80,92,74
IN020040900,"MADRAS MINAMBAKKAM, IN",03-11-2016,0.63,81,87,74
IN020040900,"MADRAS MINAMBAKKAM, IN",04-11-2016,0.08,84,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",05-11-2016,0,82,95,75
IN020040900,"MADRAS MINAMBAKKAM, IN",06-11-2016,,84,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",07-11-2016,,82,94,74
IN020040900,"MADRAS MINAMBAKKAM, IN",08-11-2016,,80,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-11-2016,,79,,69
IN020040900,"MADRAS MINAMBAKKAM, IN",10-11-2016,,79,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-11-2016,,80,89,71
IN020040900,"MADRAS MINAMBAKKAM, IN",12-11-2016,,82,89,72
IN020040900,"MADRAS MINAMBAKKAM, IN",13-11-2016,1.06,82,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",14-11-2016,0,84,90,76
IN020040900,"MADRAS MINAMBAKKAM, IN",15-11-2016,,83,91,75
IN020040900,"MADRAS MINAMBAKKAM, IN",16-11-2016,0.02,83,91,73
IN020040900,"MADRAS MINAMBAKKAM, IN",17-11-2016,0.24,81,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-11-2016,0,81,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",19-11-2016,,79,88,73
IN020040900,"MADRAS MINAMBAKKAM, IN",20-11-2016,,79,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",21-11-2016,,80,,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-11-2016,,79,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-11-2016,,79,,69
IN020040900,"MADRAS MINAMBAKKAM, IN",24-11-2016,,78,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",25-11-2016,,78,88,70
IN020040900,"MADRAS MINAMBAKKAM, IN",26-11-2016,,78,89,69
IN020040900,"MADRAS MINAMBAKKAM, IN",27-11-2016,,77,89,66
IN020040900,"MADRAS MINAMBAKKAM, IN",28-11-2016,,76,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-11-2016,,77,87,67
IN020040900,"MADRAS MINAMBAKKAM, IN",30-11-2016,,78,87,69
IN020040900,"MADRAS MINAMBAKKAM, IN",01-12-2016,0.04,76,87,72
IN020040900,"MADRAS MINAMBAKKAM, IN",02-12-2016,1.38,78,,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-12-2016,2.76,78,85,70
IN020040900,"MADRAS MINAMBAKKAM, IN",04-12-2016,1.22,79,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",05-12-2016,0.02,80,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",06-12-2016,0,78,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",07-12-2016,,78,88,70
IN020040900,"MADRAS MINAMBAKKAM, IN",08-12-2016,,78,,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-12-2016,,77,86,69
IN020040900,"MADRAS MINAMBAKKAM, IN",10-12-2016,,76,87,67
IN020040900,"MADRAS MINAMBAKKAM, IN",11-12-2016,,76,,67
IN020040900,"MADRAS MINAMBAKKAM, IN",12-12-2016,2.13,72,87,67
IN020040900,"MADRAS MINAMBAKKAM, IN",13-12-2016,7.99,79,,69
IN020040900,"MADRAS MINAMBAKKAM, IN",14-12-2016,0,79,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",15-12-2016,,80,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",16-12-2016,0.08,80,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-12-2016,0,78,87,70
IN020040900,"MADRAS MINAMBAKKAM, IN",18-12-2016,,77,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",19-12-2016,,78,86,69
IN020040900,"MADRAS MINAMBAKKAM, IN",20-12-2016,,78,87,71
IN020040900,"MADRAS MINAMBAKKAM, IN",21-12-2016,,79,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",22-12-2016,,76,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-12-2016,,75,87,65
IN020040900,"MADRAS MINAMBAKKAM, IN",24-12-2016,,75,86,65
IN020040900,"MADRAS MINAMBAKKAM, IN",25-12-2016,,76,85,66
IN020040900,"MADRAS MINAMBAKKAM, IN",26-12-2016,,77,86,66
IN020040900,"MADRAS MINAMBAKKAM, IN",27-12-2016,,79,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",28-12-2016,,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-12-2016,,77,87,69
IN020040900,"MADRAS MINAMBAKKAM, IN",30-12-2016,,76,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",31-12-2016,,77,86,66
IN020040900,"MADRAS MINAMBAKKAM, IN",01-01-2017,0.04,78,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",02-01-2017,,78,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",03-01-2017,,77,87,67
IN020040900,"MADRAS MINAMBAKKAM, IN",04-01-2017,,77,88,67
IN020040900,"MADRAS MINAMBAKKAM, IN",05-01-2017,,77,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",06-01-2017,,77,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",07-01-2017,,78,,67
IN020040900,"MADRAS MINAMBAKKAM, IN",08-01-2017,,76,87,65
IN020040900,"MADRAS MINAMBAKKAM, IN",09-01-2017,,76,,66
IN020040900,"MADRAS MINAMBAKKAM, IN",10-01-2017,,76,,66
IN020040900,"MADRAS MINAMBAKKAM, IN",11-01-2017,,76,87,67
IN020040900,"MADRAS MINAMBAKKAM, IN",12-01-2017,,77,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",13-01-2017,,77,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",14-01-2017,,77,87,67
IN020040900,"MADRAS MINAMBAKKAM, IN",15-01-2017,,77,87,70
IN020040900,"MADRAS MINAMBAKKAM, IN",16-01-2017,,75,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",17-01-2017,,76,,66
IN020040900,"MADRAS MINAMBAKKAM, IN",18-01-2017,,77,85,67
IN020040900,"MADRAS MINAMBAKKAM, IN",19-01-2017,,79,,67
IN020040900,"MADRAS MINAMBAKKAM, IN",20-01-2017,,80,87,72
IN020040900,"MADRAS MINAMBAKKAM, IN",21-01-2017,,81,,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-01-2017,,80,,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-01-2017,,78,88,71
IN020040900,"MADRAS MINAMBAKKAM, IN",24-01-2017,,79,90,70
IN020040900,"MADRAS MINAMBAKKAM, IN",25-01-2017,,80,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-01-2017,0,80,87,76
IN020040900,"MADRAS MINAMBAKKAM, IN",27-01-2017,0.16,79,87,74
IN020040900,"MADRAS MINAMBAKKAM, IN",28-01-2017,0.16,80,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",29-01-2017,0,78,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",30-01-2017,,78,88,69
IN020040900,"MADRAS MINAMBAKKAM, IN",31-01-2017,,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-02-2017,,77,,67
IN020040900,"MADRAS MINAMBAKKAM, IN",02-02-2017,,78,88,67
IN020040900,"MADRAS MINAMBAKKAM, IN",03-02-2017,,78,87,69
IN020040900,"MADRAS MINAMBAKKAM, IN",04-02-2017,,78,87,67
IN020040900,"MADRAS MINAMBAKKAM, IN",05-02-2017,,78,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",06-02-2017,,79,,67
IN020040900,"MADRAS MINAMBAKKAM, IN",07-02-2017,,78,,65
IN020040900,"MADRAS MINAMBAKKAM, IN",08-02-2017,,78,92,66
IN020040900,"MADRAS MINAMBAKKAM, IN",09-02-2017,,77,89,67
IN020040900,"MADRAS MINAMBAKKAM, IN",10-02-2017,,78,,66
IN020040900,"MADRAS MINAMBAKKAM, IN",11-02-2017,,78,89,65
IN020040900,"MADRAS MINAMBAKKAM, IN",12-02-2017,,78,87,67
IN020040900,"MADRAS MINAMBAKKAM, IN",13-02-2017,,81,88,71
IN020040900,"MADRAS MINAMBAKKAM, IN",14-02-2017,,82,,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-02-2017,,81,90,72
IN020040900,"MADRAS MINAMBAKKAM, IN",16-02-2017,,80,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-02-2017,,78,89,66
IN020040900,"MADRAS MINAMBAKKAM, IN",18-02-2017,,78,88,66
IN020040900,"MADRAS MINAMBAKKAM, IN",19-02-2017,,79,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",20-02-2017,,82,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",21-02-2017,,82,96,71
IN020040900,"MADRAS MINAMBAKKAM, IN",22-02-2017,,82,95,70
IN020040900,"MADRAS MINAMBAKKAM, IN",23-02-2017,,81,93,71
IN020040900,"MADRAS MINAMBAKKAM, IN",24-02-2017,,80,93,70
IN020040900,"MADRAS MINAMBAKKAM, IN",25-02-2017,,79,90,69
IN020040900,"MADRAS MINAMBAKKAM, IN",26-02-2017,,78,90,71
IN020040900,"MADRAS MINAMBAKKAM, IN",27-02-2017,,80,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",28-02-2017,,79,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",01-03-2017,,79,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",02-03-2017,,80,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",03-03-2017,,82,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",04-03-2017,,84,92,76
IN020040900,"MADRAS MINAMBAKKAM, IN",05-03-2017,,84,92,77
IN020040900,"MADRAS MINAMBAKKAM, IN",06-03-2017,,85,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",07-03-2017,,86,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",08-03-2017,,85,93,78
IN020040900,"MADRAS MINAMBAKKAM, IN",09-03-2017,,85,92,78
IN020040900,"MADRAS MINAMBAKKAM, IN",10-03-2017,,86,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",11-03-2017,,87,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",12-03-2017,,87,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",13-03-2017,,86,96,78
IN020040900,"MADRAS MINAMBAKKAM, IN",14-03-2017,,85,94,80
IN020040900,"MADRAS MINAMBAKKAM, IN",15-03-2017,,85,93,77
IN020040900,"MADRAS MINAMBAKKAM, IN",16-03-2017,,84,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-03-2017,,85,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",18-03-2017,,85,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",19-03-2017,,86,96,76
IN020040900,"MADRAS MINAMBAKKAM, IN",20-03-2017,,87,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",21-03-2017,,87,98,78
IN020040900,"MADRAS MINAMBAKKAM, IN",22-03-2017,,85,98,77
IN020040900,"MADRAS MINAMBAKKAM, IN",23-03-2017,,84,94,74
IN020040900,"MADRAS MINAMBAKKAM, IN",24-03-2017,,84,93,73
IN020040900,"MADRAS MINAMBAKKAM, IN",25-03-2017,,83,93,72
IN020040900,"MADRAS MINAMBAKKAM, IN",26-03-2017,,84,94,74
IN020040900,"MADRAS MINAMBAKKAM, IN",27-03-2017,,84,93,71
IN020040900,"MADRAS MINAMBAKKAM, IN",28-03-2017,,85,96,76
IN020040900,"MADRAS MINAMBAKKAM, IN",29-03-2017,,86,94,75
IN020040900,"MADRAS MINAMBAKKAM, IN",30-03-2017,,87,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",31-03-2017,,87,96,77
IN020040900,"MADRAS MINAMBAKKAM, IN",01-04-2017,,86,96,76
IN020040900,"MADRAS MINAMBAKKAM, IN",02-04-2017,,87,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",03-04-2017,,88,100,78
IN020040900,"MADRAS MINAMBAKKAM, IN",04-04-2017,,88,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",05-04-2017,,88,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",06-04-2017,,89,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",07-04-2017,,88,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",08-04-2017,,88,99,78
IN020040900,"MADRAS MINAMBAKKAM, IN",09-04-2017,,88,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",10-04-2017,,89,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",11-04-2017,,89,101,80
IN020040900,"MADRAS MINAMBAKKAM, IN",12-04-2017,,88,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",13-04-2017,,87,96,78
IN020040900,"MADRAS MINAMBAKKAM, IN",14-04-2017,,85,96,77
IN020040900,"MADRAS MINAMBAKKAM, IN",15-04-2017,,87,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",16-04-2017,,91,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",17-04-2017,,92,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",18-04-2017,,90,108,82
IN020040900,"MADRAS MINAMBAKKAM, IN",19-04-2017,,90,101,81
IN020040900,"MADRAS MINAMBAKKAM, IN",20-04-2017,,89,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",21-04-2017,,91,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",22-04-2017,,91,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",23-04-2017,,91,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",24-04-2017,,91,102,82
IN020040900,"MADRAS MINAMBAKKAM, IN",25-04-2017,,90,103,82
IN020040900,"MADRAS MINAMBAKKAM, IN",26-04-2017,,89,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",27-04-2017,,91,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",28-04-2017,,90,102,81
IN020040900,"MADRAS MINAMBAKKAM, IN",29-04-2017,,91,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",30-04-2017,,90,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",01-05-2017,,89,100,80
IN020040900,"MADRAS MINAMBAKKAM, IN",02-05-2017,,88,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",03-05-2017,,88,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",04-05-2017,,89,98,77
IN020040900,"MADRAS MINAMBAKKAM, IN",05-05-2017,,89,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",06-05-2017,,90,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",07-05-2017,,90,99,82
IN020040900,"MADRAS MINAMBAKKAM, IN",08-05-2017,,90,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",09-05-2017,,90,,
IN020040900,"MADRAS MINAMBAKKAM, IN",10-05-2017,0,88,102,79
IN020040900,"MADRAS MINAMBAKKAM, IN",11-05-2017,,87,96,81
IN020040900,"MADRAS MINAMBAKKAM, IN",12-05-2017,,89,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",13-05-2017,,89,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",14-05-2017,,92,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",15-05-2017,,94,,83
IN020040900,"MADRAS MINAMBAKKAM, IN",16-05-2017,,95,108,84
IN020040900,"MADRAS MINAMBAKKAM, IN",17-05-2017,,95,,84
IN020040900,"MADRAS MINAMBAKKAM, IN",18-05-2017,,95,,86
IN020040900,"MADRAS MINAMBAKKAM, IN",19-05-2017,,93,110,83
IN020040900,"MADRAS MINAMBAKKAM, IN",20-05-2017,,95,108,84
IN020040900,"MADRAS MINAMBAKKAM, IN",21-05-2017,,93,107,83
IN020040900,"MADRAS MINAMBAKKAM, IN",22-05-2017,,92,104,84
IN020040900,"MADRAS MINAMBAKKAM, IN",23-05-2017,,92,,82
IN020040900,"MADRAS MINAMBAKKAM, IN",24-05-2017,,93,,83
IN020040900,"MADRAS MINAMBAKKAM, IN",25-05-2017,,92,106,83
IN020040900,"MADRAS MINAMBAKKAM, IN",26-05-2017,,92,,85
IN020040900,"MADRAS MINAMBAKKAM, IN",27-05-2017,,92,106,82
IN020040900,"MADRAS MINAMBAKKAM, IN",28-05-2017,,95,104,85
IN020040900,"MADRAS MINAMBAKKAM, IN",29-05-2017,,96,,86
IN020040900,"MADRAS MINAMBAKKAM, IN",30-05-2017,,95,107,85
IN020040900,"MADRAS MINAMBAKKAM, IN",31-05-2017,,93,107,84
IN020040900,"MADRAS MINAMBAKKAM, IN",01-06-2017,,92,105,82
IN020040900,"MADRAS MINAMBAKKAM, IN",02-06-2017,,91,104,82
IN020040900,"MADRAS MINAMBAKKAM, IN",03-06-2017,,93,,83
IN020040900,"MADRAS MINAMBAKKAM, IN",04-06-2017,,93,105,85
IN020040900,"MADRAS MINAMBAKKAM, IN",05-06-2017,,94,,83
IN020040900,"MADRAS MINAMBAKKAM, IN",06-06-2017,,89,107,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-06-2017,0.47,87,105,75
IN020040900,"MADRAS MINAMBAKKAM, IN",08-06-2017,0,89,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",09-06-2017,0,92,,84
IN020040900,"MADRAS MINAMBAKKAM, IN",10-06-2017,,93,,83
IN020040900,"MADRAS MINAMBAKKAM, IN",11-06-2017,,92,101,84
IN020040900,"MADRAS MINAMBAKKAM, IN",12-06-2017,,92,,83
IN020040900,"MADRAS MINAMBAKKAM, IN",13-06-2017,,92,,83
IN020040900,"MADRAS MINAMBAKKAM, IN",14-06-2017,,91,,82
IN020040900,"MADRAS MINAMBAKKAM, IN",15-06-2017,,90,102,80
IN020040900,"MADRAS MINAMBAKKAM, IN",16-06-2017,,89,100,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-06-2017,,90,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",18-06-2017,,90,101,82
IN020040900,"MADRAS MINAMBAKKAM, IN",19-06-2017,,85,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-06-2017,,85,98,73
IN020040900,"MADRAS MINAMBAKKAM, IN",21-06-2017,,90,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",22-06-2017,,89,101,80
IN020040900,"MADRAS MINAMBAKKAM, IN",23-06-2017,,89,,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-06-2017,1.02,86,102,72
IN020040900,"MADRAS MINAMBAKKAM, IN",25-06-2017,0.43,89,97,77
IN020040900,"MADRAS MINAMBAKKAM, IN",26-06-2017,0,90,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",27-06-2017,,89,97,82
